sample,farm,month,species,Acer,Achillea.millefolium,Aesculus.hippocastanum,Agapanthus,Agrostis.stolonifera,Ailanthus.altissima,Ajuga,Ajuga.reptans,Allium,Alopecurus.pratensis,Althaea.officinalis,Amaryllidaceae,Anemone,Anthriscus.sylvestris,Anthyllis.vulneraria,Antirrhinum.majus,Apiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Astilbe,Bartsia,Begonia,Berberis,Betulaceae,Boraginaceae,Brassica,Brassicaceae,Buddleja.davidii,Camellia,Caprifoliaceae,Cardamine,Caricaceae,Caryophyllaceae,Castanea.sativa,Centaurea.nigra,Cerastium,Chenopodiaceae,Chenopodium,Citrus,Clematis,Convallaria.majalis,Convolvulaceae,Convolvulus.arvensis,Cornus,Corylus.avellana,Crassulaceae,Crataegus.monogyna,Crepis.capillaris,Cucurbita,Cucurbitaceae,Cynareae,Davidia.involucrata,Epilobium,Ericaceae,Eucalyptus,Euphorbia,Euphorbiaceae,Fabaceae,Fabeae,Fallopia,Festuca,Ficaria.verna,Filipendula.ulmaria,Foeniculum.vulgare,Forsythia,Fragaria,Fraxinus,Fuchsia,Gaillardia.aristata,Glechoma.hederacea,Hamamelis.mollis,Hedera.helix,Helleborus.orientalis,Holcus.lanatus,Hyacinthaceae,Hyacinthoides.non-scripta,Hydrangea,Hypericum,Hypericum.androsaemum,Hyssopus.officinalis,Ilex.aquifolium,Impatiens.glandulifera,Iridaceae,Juncus,Juniperus.communis,Lactuca.sativa,Lamiaceae,Lamium,Lathyrus,Laurus.nobilis,Lavandula.angustifolia,Lepidium.campestre,Ligustrum,Linaria.vulgaris,Lobularia.maritima,Lolium,Lonicera,Lotus,Lotus.corniculatus,Lupinus.luteus,Malus,Malvaceae,Melilotus,Mentha,Mentha.spicata,Mentheae,Menyanthes.trifoliata,Mercurialis,Myrtaceae,Myrtus.communis,Narcissus,Nerium.oleander,Oenothera,Olea.europaea,Oleaceae,Onobrychis.viciifolia,Ononis.repens,Origanum.vulgare,Orobanchaceae,Oxalidaceae,Papaver,Papaveraceae,Paulownia.tomentosa,Pericallis.hybrida,Pinus,Plantago,Platanus,Poa,Poaceae,Populus,Potentilla,Primula.veris,Prunella,Prunus,Quercus,Ranunculaceae,Ranunculus,Raphanus,Rheum.palmatum,Rhinanthus.minor,Rhododendron,Ribes,Rosa,Rosaceae,Rubus,Salicaceae,Salix,Salvia,Sambucus.nigra,Sapindaceae,Scrophulariaceae,Scutellaria,Scutellaria.galericulata,Silene,Solanaceae,Solanum,Solidago,Sonchus,Sorbus,Sparganium.emersum,Stachys,Stellaria,Syringa.vulgaris,Taraxacum.officinale,Teucrium,Tilia,Trifolium,Trifolium.pratense,Trifolium.repens,Typha.latifolia,Ulmus,Urtica.dioica,Veronica,Viburnum,Vicia,Viola
EM-L-009_S90,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121049889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547401336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322404889,0,0,0,0,0,0,0,0,0,0,0,0.00080542,0,0,0,0.001705595,0,0,0.001516085,0,0,0,0.001942484,0.000663287,0,0,0,0,0,0.00161084,0
EM-L-014_S3,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001940601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008268647,0.001096861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158538643,0,0,0,0,0,0,0,0,0.009703004,0,0,0,0,0,0.001856227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001349983,0.001940601,0.505315559,0,0,0,0,0,0,0,0,0.009449882,0,0,0,0,0,0,0.15119811,0,0,0,0,0,0,0,0.147401282,0,0,0,0,0.001940601,0,0
EM-L-015_S11,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05164667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847627512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003258776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075593739,0,0,0,0,0,0,0,0,0,0,0,0.001382511,0,0,0,0.003357527,0,0,0.000888757,0,0,0,0,0.010270083,0,0,0,0,0,0.005135042,0
EM-L-018_S19,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015414423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978003818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001196683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082714,0,0,0,0,0,0,0,0.001282161,0,0,0,0,0,0,0,0,0.002279397,0,0,0,0,0,0,0,0,0,0.000740804,0,0,0,0,0,0,0,0,0,0,0,0
EM-L-021_S27,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037254327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914579055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047403931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762687,0,0,0,0,0,0,0,0,0,0,0,0
EM-L-028_S35,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014506357,0,0,0,0,0,0,0,0.001877293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015189009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795887021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003157266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020394232,0,0,0,0,0,0,0.03216998,0,0,0,0,0,0,0,0,0.009983787,0,0,0,0,0,0,0,0,0,0.000938647,0,0,0,0.103933783,0,0,0,0,0,0,0.001962625,0
EM-L-047_S43,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09062297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699405505,0,0,0,0,0,0,0.000949193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004346306,0,0,0,0,0,0,0,0,0.013688365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999151,0,0,0,0,0,0,0,0.006344607,0,0,0,0,0,0,0,0,0,0,0,0.001598641,0,0,0,0,0,0,0.011290403,0,0,0,0.168456812,0.002298047,0,0,0,0,0,0,0
EM-L-049_S51,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0.001912636,0,0,0,0,0,0,0,0,0,0,0,0,0.112537019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001419052,0,0,0,0,0,0,0,0.433798124,0,0,0,0,0,0,0,0,0,0,0,0.001233959,0,0,0,0,0.000925469,0.000925469,0,0,0.001357354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002467917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048865,0.216251234,0,0,0,0,0,0,0,0,0,0,0,0.042941757,0,0,0,0.181021718,0,0,0.001542448,0,0,0,0,0,0,0,0,0,0,0.000616979,0
EM-L-053_S59,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088663968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007229612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562058994,0,0,0,0,0,0,0.002139965,0.002082128,0,0,0,0,0,0,0,0,0,0,0,0,0.00092539,0,0,0,0,0,0,0,0,0.002255639,0,0,0,0,0,0,0,0.001330249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000578369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001330249,0,0,0.00260266,0,0,0,0.001908618,0,0,0.001330249,0,0,0,0.263562753,0.001156738,0,0,0,0,0,0.060844419,0
EM-L-056_S67,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001630087,0,0,0,0,0,0,0.001222565,0.003900565,0,0,0,0.13640333,0,0,0,0,0.006753217,0,0,0,0.014728998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002503347,0.016650172,0.027303953,0,0,0,0,0,0,0,0,0,0,0.001397217,0,0,0.001164348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002328695,0,0,0,0,0,0,0,0,0.001339,0.002386913,0.262443966,0,0,0,0,0,0,0,0,0,0.007451825,0.136927286,0,0,0,0,0.031088083,0,0,0.000698609,0,0,0.000815043,0.098562031,0.051231298,0,0,0,0,0.008499738,0.18134715,0
ET-L-003_S75,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026570185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001809034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923624852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791452,0,0,0,0,0.047204477,0,0,0,0,0,0,0
ET-L-006_S83,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0.002016622,0,0,0,0,0,0,0,0,0,0,0,0,0.022763383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928715473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125275,0.032815937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010846981,0,0,0,0.000549988,0,0,0.001038866,0,0,0,0,0,0,0,0,0,0,0,0
ET-L-009_S91,ET,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.007197121,0,0,0,0,0,0,0,0,0,0.049047048,0,0,0,0,0,0,0,0,0,0,0.450353192,0,0,0,0,0,0,0,0,0,0.003198721,0,0,0,0,0,0,0,0,0,0,0.155804345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016126883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019059043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004531521,0,0,0,0,0,0,0,0.00159936,0.263761162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007330401,0.004131681,0,0,0.007730241,0,0.007463681,0.0026656,0
ET-L-010_S4,ET,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032906934,0,0,0,0,0,0,0,0,0,0.004727475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92352614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001853912,0,0,0,0,0,0,0.005654431,0,0,0,0,0,0,0,0,0,0,0,0.001668521,0,0,0,0.001483129,0,0,0.015294772,0,0,0,0,0,0,0,0.006766778,0,0.006117909,0,0
ET-L-012_S12,ET,Sept,Bombus.terrestris,0,0.005568122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031929702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8681921,0,0,0,0,0,0,0,0,0,0.000870019,0,0.001914042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007047155,0,0,0,0,0,0,0,0,0,0,0.025143553,0.005829128,0,0,0,0.001044023,0,0,0.000957021,0,0,0,0.008961197,0.003741082,0,0,0.038802854,0,0,0,0
ET-L-016_S20,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027716458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959529065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004782929,0,0,0,0,0,0,0,0,0,0,0,0.00159431,0,0,0,0,0,0,0.001962227,0,0,0,0,0,0,0,0.004415011,0,0,0,0
ET-L-018_S28,ET,Sept,Bombus.terrestris,0,0.005952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001031746,0,0,0,0.093809524,0,0,0,0,0,0,0,0,0,0.000873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372222222,0,0,0,0.001428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011666667,0,0,0,0.002857143,0,0,0,0,0,0.000793651,0.017619048,0.02952381,0,0,0,0,0,0,0.068015873,0,0,0,0,0.081428571,0,0,0.014285714,0,0,0,0
ET-L-019_S36,ET,Sept,Bombus.terrestris,0,0.007032706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001101508,0,0,0,0.064184037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829054398,0,0,0,0,0,0,0,0,0,0,0,0.001355702,0.000508388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003685816,0,0.055880359,0,0,0,0,0,0,0,0,0,0,0,0.004448399,0,0,0,0,0,0,0.001313337,0,0,0,0,0.013091002,0,0,0.018344348,0,0,0,0
ET-L-020_S44,ET,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080104795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001667196,0,0,0,0,0,0,0,0,0,0,0,0.605986027,0,0,0,0,0,0.002540489,0.001905367,0,0,0.002619879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022785011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003572563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005874881,0,0,0,0,0,0,0,0,0,0,0.052238806,0,0,0,0,0,0,0.001587806,0,0,0,0,0.003572563,0,0,0.215544617,0,0,0,0
ET-L-023_S52,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017358747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979714091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002110279,0,0,0,0,0,0,0,0,0,0,0,0
ET-L-027_S60,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042645669,0,0,0,0,0,0.002582677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833448819,0,0,0,0,0,0.002015748,0,0,0,0,0,0.00384252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004787402,0,0,0,0,0,0,0,0,0,0,0,0.000755906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03288189,0.001322835,0,0,0,0,0,0.002519685,0,0,0,0,0.011464567,0,0,0,0.036724409,0,0,0.001259843,0,0,0,0.000629921,0.015244094,0,0,0.006992126,0,0,0,0
ET-L-032_S68,ET,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.028108269,0,0.001388063,0,0,0,0,0,0,0,0.020721793,0,0,0,0,0,0.058249058,0,0,0,0.024489391,0,0,0,0,0,0,0,0,0,0,0.012095975,0,0,0,0,0,0.00391632,0,0,0,0,0.328326393,0,0,0.369968273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058645647,0,0,0,0,0,0,0,0,0.006742019,0,0,0,0,0,0,0,0,0,0,0,0.009964307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076640888,0,0,0,0
ET-L-033_S76,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0.000631085,0,0,0,0,0,0,0,0.024341868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897854309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062207,0.002569419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000676163,0,0,0,0,0.001577714,0,0,0,0,0,0,0.015371439,0,0,0,0.007032095,0.029751172,0,0,0.013974035,0,0,0,0
ET-L-034_S84,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039145268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042557012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002154785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005207398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002693482,0,0,0,0,0,0,0,0,0,0.002513916,0,0.694379601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003411744,0,0,0,0.005027833,0.200215479,0,0,0,0,0.002693482,0,0
ET-L-036_S92,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035168827,0,0,0,0,0,0.01419962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705935771,0,0,0,0,0,0,0,0,0,0,0,0.00181623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001651119,0,0,0,0,0,0,0.001403451,0,0,0,0.12276067,0.11607364,0,0,0.000990671,0,0,0,0
ET-L-040_S5,ET,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05823683,0,0,0,0,0,0.082267889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007430216,0,0,0,0,0,0,0,0.504384497,0,0,0,0,0,0,0.0012049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005355111,0,0,0,0,0,0,0,0,0,0,0,0.01318696,0,0,0.020751054,0.00180735,0,0,0.012383694,0,0,0,0.288171899,0,0.003146128,0,0.001004083,0,0,0,0
ET-L-043_S13,ET,Sept,Bombus.pascuorum,0,0.000636475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978506732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001958384,0,0,0,0,0.001175031,0,0,0.000881273,0,0,0,0
ET-L-045_S21,ET,Sept,Bombus.pascuorum,0,0.002814157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000865895,0.000920013,0,0,0,0.027221561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870765234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002651802,0,0,0,0,0,0,0,0,0,0,0,0.012230761,0,0,0,0,0,0,0.001244723,0,0,0,0,0.005844788,0,0.002651802,0.072031605,0,0,0,0
